Date,Open,High,Low,Close,Adj Close,Volume
2018-07-01,1.009580,1.080470,0.989756,1.069750,1.069750,56746600
2018-07-02,1.070900,1.173770,1.035310,1.163510,1.163510,68270096
2018-07-03,1.162610,1.216670,1.127920,1.143030,1.143030,72266896
2018-07-04,1.145720,1.240770,1.111190,1.205440,1.205440,62147200
2018-07-05,1.207810,1.209260,1.118390,1.159850,1.159850,64937700
2018-07-06,1.158550,1.162840,1.039800,1.064880,1.064880,63128700
2018-07-07,1.061200,1.118490,1.039580,1.118490,1.118490,47605100
2018-07-08,1.123120,1.146470,1.076910,1.083630,1.083630,46201300
2018-07-09,1.083380,1.091110,1.039950,1.040570,1.040570,41736600
2018-07-10,1.041370,1.041370,0.956973,0.957389,0.957389,49124200
2018-07-11,0.953852,0.999492,0.949950,0.999492,0.999492,38342100
2018-07-12,1.000240,1.001220,0.936267,0.961636,0.961636,36982200
2018-07-13,0.963440,0.991447,0.957987,0.961322,0.961322,32474300
2018-07-14,0.961708,0.979900,0.955050,0.973128,0.973128,22712900
2018-07-15,0.971662,1.011640,0.970356,0.997094,0.997094,28366900
2018-07-16,0.998537,1.089220,0.987161,1.088980,1.088980,50379700
2018-07-17,1.083050,1.152270,1.057040,1.127530,1.127530,58799600
2018-07-18,1.127120,1.157840,1.076820,1.087080,1.087080,60488500
2018-07-19,1.083870,1.087960,1.034120,1.047550,1.047550,41865300
2018-07-20,1.030000,1.030000,0.955124,0.965826,0.965826,45455800
2018-07-21,0.965419,1.020890,0.950935,1.009100,1.009100,31923700
2018-07-22,1.002180,1.013170,0.974701,0.981990,0.981990,29770100
2018-07-23,0.980944,1.009250,0.933865,0.933892,0.933892,37922200
2018-07-24,0.934807,0.994009,0.918611,0.984575,0.984575,42266100
2018-07-25,0.978803,1.004270,0.965895,0.986593,0.986593,35931200
2018-07-26,0.985777,1.056390,0.985777,1.012680,1.012680,49095200
2018-07-27,1.009890,1.033550,0.973594,1.010150,1.010150,43646200
2018-07-28,1.013730,1.032100,0.999583,1.022780,1.022780,36484300
2018-07-29,1.027220,1.032290,1.004950,1.010190,1.010190,29936100
2018-07-30,1.010940,1.010940,0.952586,0.979022,0.979022,32454800
2018-07-31,0.976791,0.986318,0.930916,0.944605,0.944605,35213200
2018-08-01,0.944366,0.944644,0.903487,0.923707,0.923707,32731300
2018-08-02,0.924822,0.931479,0.882567,0.888015,0.888015,32432600
2018-08-03,0.885493,0.967778,0.783427,0.964753,0.964753,122337000
2018-08-04,0.965873,0.979413,0.840377,0.853538,0.853538,57247700
2018-08-05,0.853258,0.976780,0.848345,0.910686,0.910686,64186500
2018-08-06,0.911233,0.927065,0.802334,0.802334,0.802334,66722600
2018-08-07,0.810179,0.818121,0.729290,0.732582,0.732582,106174000
2018-08-08,0.734058,0.734058,0.604710,0.613577,0.613577,69641600
2018-08-09,0.614670,0.669341,0.601943,0.641128,0.641128,50138300
2018-08-10,0.641189,0.646843,0.554094,0.575588,0.575588,55230500
2018-08-11,0.575079,0.575079,0.507141,0.523303,0.523303,47018300
2018-08-12,0.525723,0.554753,0.519503,0.539466,0.539466,31595600
2018-08-13,0.539916,0.552627,0.457128,0.459952,0.459952,38110100
2018-08-14,0.460601,0.461501,0.408336,0.447294,0.447294,42142900
2018-08-15,0.452513,0.493695,0.441455,0.444022,0.444022,41294300
2018-08-16,0.444151,0.476488,0.439765,0.464760,0.464760,31302700
2018-08-17,0.464998,0.561243,0.464370,0.559744,0.559744,57434700
2018-08-18,0.566135,0.569865,0.466467,0.497777,0.497777,44351100
2018-08-19,0.493677,0.561539,0.480707,0.540186,0.540186,47306900
2018-08-20,0.538514,0.544300,0.497045,0.501462,0.501462,37084400
2018-08-21,0.497742,0.530965,0.497742,0.519729,0.519729,30408900
2018-08-22,0.519290,0.552369,0.466139,0.478278,0.478278,42764000
2018-08-23,0.476888,0.508389,0.476888,0.506117,0.506117,30734300
2018-08-24,0.507396,0.522970,0.497487,0.521896,0.521896,29659600
2018-08-25,0.523826,0.544247,0.518792,0.539955,0.539955,31147500
2018-08-26,0.541081,0.609391,0.518400,0.571295,0.571295,34335000
2018-08-27,0.569925,0.677813,0.560844,0.669559,0.669559,92699200
2018-08-28,0.669004,0.788118,0.655295,0.773458,0.773458,130082000
2018-08-29,0.768858,0.798114,0.716535,0.716535,0.716535,90281300
2018-08-30,0.720959,0.726902,0.670443,0.717970,0.717970,76449700
2018-08-31,0.714274,0.738457,0.690939,0.712217,0.712217,55500200
2018-09-01,0.713191,0.753043,0.712857,0.739470,0.739470,51918100
2018-09-02,0.742102,0.742988,0.703620,0.712792,0.712792,41858500
2018-09-03,0.723201,0.725753,0.689063,0.698262,0.698262,39899800
2018-09-04,0.698365,0.737044,0.694380,0.703065,0.703065,44587100
2018-09-05,0.701893,0.714654,0.576302,0.576302,0.576302,54972900
2018-09-06,0.583914,0.600344,0.540129,0.597654,0.597654,50679400
2018-09-07,0.600084,0.616981,0.558593,0.570720,0.570720,37165900
2018-09-08,0.570185,0.592990,0.524530,0.532786,0.532786,33436300
2018-09-09,0.533334,0.583502,0.518065,0.558112,0.558112,35488600
2018-09-10,0.563860,0.595333,0.557924,0.567024,0.567024,35752100
2018-09-11,0.577867,0.582854,0.532050,0.545790,0.545790,35170700
2018-09-12,0.545802,0.555065,0.506742,0.548816,0.548816,34135700
2018-09-13,0.549761,0.597676,0.549761,0.572970,0.572970,33566000
2018-09-14,0.579993,0.612046,0.559232,0.574346,0.574346,29068100
2018-09-15,0.570356,0.590358,0.564095,0.574238,0.574238,22263600
2018-09-16,0.572905,0.583455,0.559764,0.578668,0.578668,21133600
2018-09-17,0.579691,0.583802,0.528189,0.535871,0.535871,27296200
2018-09-18,0.533714,0.545642,0.512496,0.535231,0.535231,37873400
2018-09-19,0.534295,0.542743,0.509812,0.530506,0.530506,28605200
2018-09-20,0.530302,0.577364,0.527801,0.565897,0.565897,30492400
2018-09-21,0.568369,0.628116,0.557211,0.628116,0.628116,49818000
2018-09-22,0.630470,0.646816,0.577938,0.607221,0.607221,32116400
2018-09-23,0.609183,0.630175,0.597712,0.611176,0.611176,26383400
2018-09-24,0.610614,0.613835,0.543647,0.558230,0.558230,56784100
2018-09-25,0.558389,0.568528,0.529726,0.567183,0.567183,30213100
2018-09-26,0.566936,0.572570,0.545332,0.552917,0.552917,21425700
2018-09-27,0.550608,0.593560,0.537199,0.583575,0.583575,30300400
2018-09-28,0.585491,0.590002,0.560147,0.570867,0.570867,24297400
2018-09-29,0.569091,0.571717,0.554627,0.565820,0.565820,16946900
2018-09-30,0.564674,0.573161,0.559362,0.567310,0.567310,18827700
2018-10-01,0.568275,0.577929,0.547232,0.561683,0.561683,21601100
2018-10-02,0.561385,0.569219,0.554752,0.561321,0.561321,19626200
2018-10-03,0.559560,0.559560,0.544799,0.553491,0.553491,17762200
2018-10-04,0.554048,0.572775,0.553655,0.555146,0.555146,21925900
2018-10-05,0.556329,0.575955,0.552520,0.574842,0.574842,20111000
2018-10-06,0.576208,0.578208,0.560679,0.563807,0.563807,17250000
2018-10-07,0.565554,0.573317,0.559855,0.572093,0.572093,16091700
2018-10-08,0.573910,0.605670,0.572075,0.601949,0.601949,27909500
2018-10-09,0.603148,0.606569,0.582794,0.590525,0.590525,23450600
2018-10-10,0.589745,0.589745,0.569611,0.584732,0.584732,22114500
2018-10-11,0.583349,0.583349,0.478782,0.481772,0.481772,43132000
2018-10-12,0.476186,0.506713,0.476186,0.488728,0.488728,19524800
2018-10-13,0.487542,0.500053,0.484662,0.485894,0.485894,16061500
2018-10-14,0.486061,0.498458,0.481726,0.483778,0.483778,15787600
2018-10-15,0.483209,0.529903,0.476384,0.505408,0.505408,36908800
2018-10-16,0.506169,0.508875,0.500029,0.502322,0.502322,15091300
2018-10-17,0.503345,0.515003,0.497111,0.511110,0.511110,20436700
2018-10-18,0.511745,0.523432,0.489540,0.493748,0.493748,22519900
2018-10-19,0.493926,0.497168,0.485951,0.487841,0.487841,16129700
2018-10-20,0.487853,0.503892,0.487853,0.494573,0.494573,18679200
2018-10-21,0.494542,0.504731,0.488951,0.492841,0.492841,17820900
2018-10-22,0.492582,0.495292,0.486366,0.490022,0.490022,12215200
2018-10-23,0.490163,0.495510,0.484703,0.493054,0.493054,9425460
2018-10-24,0.492477,0.496424,0.490057,0.491561,0.491561,5915570
2018-10-25,0.491412,0.497792,0.487177,0.492826,0.492826,7304740
2018-10-26,0.493061,0.495626,0.487348,0.489126,0.489126,7243050
2018-10-27,0.488896,0.490551,0.473951,0.476074,0.476074,6812190
2018-10-28,0.478951,0.481512,0.473924,0.481071,0.481071,5708360
2018-10-29,0.480196,0.480980,0.446542,0.447355,0.447355,10636700
2018-10-30,0.447229,0.458493,0.446886,0.450529,0.450529,6745030
2018-10-31,0.451574,0.465960,0.442376,0.464102,0.464102,8769950
2018-11-01,0.464477,0.475655,0.461080,0.472912,0.472912,6818790
2018-11-02,0.472688,0.489592,0.470163,0.483095,0.483095,10731800
2018-11-03,0.482814,0.482836,0.474249,0.477170,0.477170,5080650
2018-11-04,0.477446,0.507336,0.471527,0.496752,0.496752,12419200
2018-11-05,0.496415,0.503436,0.492486,0.503436,0.503436,8144310
2018-11-06,0.504984,0.515545,0.498950,0.515545,0.515545,11868000
2018-11-07,0.515767,0.518653,0.497654,0.503757,0.503757,12392500
2018-11-08,0.503172,0.505220,0.480302,0.483184,0.483184,12192400
2018-11-09,0.482666,0.493638,0.473391,0.477343,0.477343,8318330
2018-11-10,0.476401,0.494340,0.473488,0.485446,0.485446,6726200
2018-11-11,0.485387,0.486662,0.476653,0.482809,0.482809,4033360
2018-11-12,0.484652,0.502784,0.482100,0.494292,0.494292,12073200
2018-11-13,0.494198,0.500575,0.488684,0.494790,0.494790,11233600
2018-11-14,0.493466,0.496090,0.406810,0.435537,0.435537,30410000
2018-11-15,0.434216,0.440395,0.392863,0.422618,0.422618,21843300
2018-11-16,0.422037,0.424631,0.406906,0.412853,0.412853,8116030
2018-11-17,0.412300,0.417343,0.407169,0.410095,0.410095,5521420
2018-11-18,0.411875,0.418832,0.410751,0.412651,0.412651,5473070
2018-11-19,0.412133,0.412133,0.346427,0.355339,0.355339,18411700
2018-11-20,0.355465,0.363445,0.287637,0.302249,0.302249,27317800
2018-11-21,0.303228,0.332648,0.296420,0.332035,0.332035,13904500
2018-11-22,0.332503,0.336899,0.309846,0.309846,0.309846,8951440
2018-11-23,0.307923,0.321795,0.297222,0.318153,0.318153,10978800
2018-11-24,0.317809,0.325050,0.266020,0.280754,0.280754,12401200
2018-11-25,0.279710,0.294092,0.249469,0.287495,0.287495,18296300
2018-11-26,0.288227,0.295147,0.255076,0.273466,0.273466,15075700
2018-11-27,0.271677,0.275672,0.257432,0.270064,0.270064,9293710
2018-11-28,0.270449,0.310313,0.270449,0.300729,0.300729,15427400
