Date,Open,High,Low,Close,Adj Close,Volume
2018-08-07,0.141765,0.145320,0.135528,0.135605,0.135605,8261620
2018-08-08,0.135553,0.135553,0.117955,0.118885,0.118885,12849700
2018-08-09,0.118959,0.126655,0.117984,0.125105,0.125105,12863300
2018-08-10,0.124687,0.125253,0.113156,0.114891,0.114891,10508000
2018-08-11,0.114616,0.114618,0.103510,0.107485,0.107485,10335900
2018-08-12,0.106927,0.109848,0.106594,0.107473,0.107473,9037430
2018-08-13,0.107762,0.118254,0.106366,0.106654,0.106654,13027400
2018-08-14,0.106729,0.107261,0.098198,0.106928,0.106928,13822000
2018-08-15,0.107167,0.112773,0.105881,0.105987,0.105987,14086000
2018-08-16,0.105746,0.106033,0.100157,0.103615,0.103615,15657900
2018-08-17,0.103737,0.117977,0.103528,0.116570,0.116570,20738400
2018-08-18,0.116930,0.120372,0.103442,0.106006,0.106006,16739300
2018-08-19,0.105971,0.110093,0.104970,0.108493,0.108493,10372600
2018-08-20,0.108042,0.108624,0.101020,0.101544,0.101544,10686100
2018-08-21,0.101110,0.104080,0.099161,0.100922,0.100922,8337340
2018-08-22,0.100959,0.105837,0.094887,0.096242,0.096242,9540850
2018-08-23,0.096234,0.098883,0.096039,0.098128,0.098128,6689960
2018-08-24,0.098255,0.102954,0.097516,0.102461,0.102461,9292420
2018-08-25,0.102629,0.103854,0.101359,0.103236,0.103236,6160390
2018-08-26,0.103301,0.104082,0.100617,0.104082,0.104082,7517650
2018-08-27,0.103980,0.108468,0.103495,0.108468,0.108468,8538600
2018-08-28,0.108519,0.112989,0.106787,0.112397,0.112397,11261900
2018-08-29,0.112721,0.112891,0.107683,0.108696,0.108696,11326000
2018-08-30,0.108690,0.108708,0.100732,0.105531,0.105531,10220700
2018-08-31,0.105442,0.105487,0.101683,0.105418,0.105418,11746200
2018-09-01,0.105398,0.113124,0.105385,0.110948,0.110948,17338000
2018-09-02,0.110888,0.115770,0.108258,0.112539,0.112539,15500000
2018-09-03,0.112652,0.115488,0.111112,0.114363,0.114363,18725100
2018-09-04,0.114513,0.128527,0.113764,0.121660,0.121660,31248700
2018-09-05,0.122451,0.124684,0.100319,0.100319,0.100319,20672800
2018-09-06,0.100210,0.104230,0.095689,0.102768,0.102768,16004800
2018-09-07,0.102626,0.103465,0.099651,0.101322,0.101322,11874600
2018-09-08,0.101292,0.103679,0.095511,0.097587,0.097587,9723850
2018-09-09,0.097478,0.100856,0.096778,0.097558,0.097558,8878470
2018-09-10,0.097482,0.099093,0.093684,0.093991,0.093991,8961900
2018-09-11,0.093992,0.094479,0.087440,0.088286,0.088286,10264000
2018-09-12,0.088397,0.088594,0.079408,0.088594,0.088594,12052900
2018-09-13,0.088868,0.093051,0.087031,0.092770,0.092770,11337200
2018-09-14,0.092854,0.094193,0.087844,0.090421,0.090421,8444770
2018-09-15,0.090309,0.092244,0.089405,0.089957,0.089957,6582210
2018-09-16,0.090313,0.090979,0.088150,0.090831,0.090831,8121900
2018-09-17,0.090958,0.091605,0.084442,0.085188,0.085188,7826780
2018-09-18,0.085234,0.089019,0.084299,0.087725,0.087725,7478720
2018-09-19,0.087644,0.089655,0.085465,0.085788,0.085788,9419740
2018-09-20,0.085931,0.090337,0.085083,0.090092,0.090092,11271300
2018-09-21,0.089944,0.102577,0.089944,0.100771,0.100771,21589200
2018-09-22,0.100971,0.101220,0.091686,0.096509,0.096509,12194600
2018-09-23,0.096464,0.102480,0.095270,0.101613,0.101613,12179900
2018-09-24,0.101537,0.101537,0.095549,0.096280,0.096280,10963100
2018-09-25,0.096510,0.096648,0.090013,0.092639,0.092639,12077100
2018-09-26,0.092625,0.094912,0.089679,0.093172,0.093172,10023000
2018-09-27,0.093136,0.099731,0.092292,0.097578,0.097578,13131400
2018-09-28,0.097564,0.099015,0.093695,0.094895,0.094895,8652180
2018-09-29,0.094782,0.096904,0.093191,0.096353,0.096353,7817790
2018-09-30,0.096269,0.097350,0.094921,0.096895,0.096895,8313120
2018-10-01,0.096643,0.104322,0.096375,0.103602,0.103602,16363300
2018-10-02,0.103446,0.114282,0.102888,0.104127,0.104127,25389700
2018-10-03,0.104067,0.104804,0.099459,0.101770,0.101770,12248400
2018-10-04,0.101763,0.109915,0.101763,0.103695,0.103695,12692900
